PiuTimeStamp	Irrigation	Power Mode	AblTime1	Power1	Impedance1	DistalTemperature1	ProximalTemperature1	
     10088465	         -1	          0	   31000	    20	        98	                54	                   0	
     10088564	         -1	          0	   31100	    20	        98	                54	                   0	
     10088664	         -1	          0	   31200	    19	        98	                55	                   0	
     10088764	         -1	          0	   31300	    20	        98	                54	                   0	
     10088864	         -1	          0	   31400	    20	        99	                54	                   0	
     10088964	         -1	          0	   31500	    19	        98	                54	                   0	
     10089064	         -1	          0	   31600	    20	        98	                55	                   0	
     10089164	         -1	          0	   31700	    20	        98	                55	                   0	
     10089264	         -1	          0	   31800	    20	        98	                54	                   0	
     10089364	         -1	          0	   31900	    20	        98	                54	                   0	
     10089464	         -1	          0	   32000	    20	        99	                55	                   0	
     10089564	         -1	          0	   32100	    20	        98	                55	                   0	
     10089664	         -1	          0	   32200	    20	        98	                55	                   0	
     10089764	         -1	          0	   32300	    19	        99	                54	                   0	
     10089864	         -1	          0	   32400	    20	        98	                55	                   0	
     10089964	         -1	          0	   32500	    20	        98	                55	                   0	
     10090064	         -1	          0	   32600	    19	        98	                55	                   0	
     10090164	         -1	          0	   32700	    20	        98	                55	                   0	
     10090264	         -1	          0	   32800	    20	        99	                54	                   0	
     10090364	         -1	          0	   32900	    19	        99	                55	                   0	
     10090464	         -1	          0	   33000	    20	        98	                55	                   0	
     10090564	         -1	          0	   33100	    20	        99	                55	                   0	
     10090664	         -1	          0	   33200	    20	        98	                54	                   0	
     10090764	         -1	          0	   33300	    20	        99	                54	                   0	
     10090864	         -1	          0	   33400	    20	        99	                54	                   0	
     10090963	         -1	          0	   33500	    20	        98	                55	                   0	
     10091064	         -1	          0	   33600	    19	        99	                55	                   0	
     10091163	         -1	          0	   33700	    20	        98	                55	                   0	
     10091263	         -1	          0	   33800	    20	        99	                54	                   0	
     10091363	         -1	          0	   33900	    20	        98	                55	                   0	
     10091463	         -1	          0	   34000	    20	        99	                55	                   0	
     10091564	         -1	          0	   34100	    20	        98	                55	                   0	
     10091663	         -1	          0	   34200	    20	        98	                54	                   0	
     10091763	         -1	          0	   34300	    20	        98	                55	                   0	
     10091863	         -1	          0	   34400	    20	        98	                55	                   0	
     10091963	         -1	          0	   34500	    20	        99	                55	                   0	
     10092063	         -1	          0	   34600	    20	        98	                55	                   0	
     10092163	         -1	          0	   34700	    20	        98	                55	                   0	
     10092263	         -1	          0	   34800	    20	        99	                55	                   0	
     10092363	         -1	          0	   34900	    20	        98	                55	                   0	
     10092463	         -1	          0	   35000	    20	        98	                55	                   0	
     10092563	         -1	          0	   35100	    19	        99	                55	                   0	
     10092663	         -1	          0	   35200	    20	        98	                54	                   0	
     10092763	         -1	          0	   35300	    19	        98	                55	                   0	
     10092863	         -1	          0	   35400	    20	        98	                55	                   0	
     10092963	         -1	          0	   35500	    20	        98	                55	                   0	
     10093063	         -1	          0	   35600	    20	        98	                55	                   0	
     10093163	         -1	          0	   35700	    20	        99	                55	                   0	
     10093263	         -1	          0	   35800	    19	        99	                55	                   0	
     10093363	         -1	          0	   35900	    20	        98	                55	                   0	
     10093463	         -1	          0	   36000	    20	        98	                54	                   0	
     10093563	         -1	          0	   36100	    20	        98	                55	                   0	
     10093663	         -1	          0	   36200	    19	        99	                55	                   0	
     10093763	         -1	          0	   36300	    20	        98	                55	                   0	
     10093863	         -1	          0	   36400	    19	        98	                55	                   0	
     10093963	         -1	          0	   36500	    20	        99	                55	                   0	
     10094063	         -1	          0	   36600	    20	        98	                55	                   0	
     10094163	         -1	          0	   36700	    20	        98	                54	                   0	
     10094263	         -1	          0	   36800	    20	        98	                55	                   0	
     10094363	         -1	          0	   36900	    20	        98	                55	                   0	
     10094463	         -1	          0	   37000	    20	        98	                55	                   0	
     10094563	         -1	          0	   37100	    20	        98	                55	                   0	
     10094663	         -1	          0	   37200	    20	        98	                55	                   0	
     10094763	         -1	          0	   37300	    20	        98	                55	                   0	
     10094863	         -1	          0	   37400	    20	        98	                55	                   0	
     10094963	         -1	          0	   37500	    20	        98	                55	                   0	
     10095063	         -1	          0	   37600	    19	        98	                55	                   0	
     10095163	         -1	          0	   37700	    19	        98	                55	                   0	
     10095263	         -1	          0	   37800	    20	        98	                55	                   0	
     10095363	         -1	          0	   37900	    20	        98	                55	                   0	
     10095463	         -1	          0	   38000	    19	        99	                55	                   0	
     10095563	         -1	          0	   38100	    20	        98	                55	                   0	
     10095663	         -1	          0	   38200	    20	        98	                55	                   0	
     10095763	         -1	          0	   38300	    20	        98	                54	                   0	
     10095863	         -1	          0	   38400	    20	        98	                55	                   0	
     10095963	         -1	          0	   38500	    20	        98	                55	                   0	
     10096063	         -1	          0	   38600	    20	        98	                55	                   0	
     10096163	         -1	          0	   38700	    20	        98	                55	                   0	
     10096263	         -1	          0	   38800	    19	        98	                55	                   0	
     10096363	         -1	          0	   38900	    20	        99	                55	                   0	
     10096463	         -1	          0	   39000	    19	        98	                55	                   0	
     10096563	         -1	          0	   39100	    20	        98	                55	                   0	
     10096663	         -1	          0	   39200	    20	        99	                55	                   0	
     10096763	         -1	          0	   39300	    20	        98	                55	                   0	
     10096863	         -1	          0	   39400	    19	        98	                55	                   0	
     10096962	         -1	          0	   39500	    20	        99	                55	                   0	
     10097063	         -1	          0	   39600	    20	        98	                55	                   0	
     10097163	         -1	          0	   39700	    19	        99	                55	                   0	
     10097262	         -1	          0	   39800	    20	        98	                55	                   0	
     10097362	         -1	          0	   39900	    20	        98	                55	                   0	
     10097462	         -1	          0	   40000	    19	        98	                55	                   0	
     10097562	         -1	          0	   40100	    20	        99	                55	                   0	
     10097662	         -1	          0	   40200	    19	        98	                54	                   0	
     10097762	         -1	          0	   40300	    19	        98	                55	                   0	
     10097862	         -1	          0	   40400	    20	        98	                55	                   0	
     10097962	         -1	          0	   40500	    19	        98	                55	                   0	
     10098062	         -1	          0	   40600	    19	        98	                55	                   0	
     10098162	         -1	          0	   40700	    19	        98	                55	                   0	
     10098262	         -1	          0	   40800	    20	        98	                55	                   0	
     10098362	         -1	          0	   40900	    20	        98	                55	                   0	
     10098462	         -1	          0	   41000	    19	        98	                54	                   0	
     10098563	         -1	          0	   41100	    20	        98	                55	                   0	
     10098663	         -1	          0	   41200	    19	        98	                54	                   0	
     10098763	         -1	          0	   41300	    19	        98	                55	                   0	
     10098863	         -1	          0	   41400	    20	        98	                55	                   0	
     10098963	         -1	          0	   41500	    20	        99	                55	                   0	
     10099063	         -1	          0	   41600	    19	        98	                55	                   0	
     10099163	         -1	          0	   41700	    20	        98	                55	                   0	
     10099263	         -1	          0	   41800	    19	        98	                55	                   0	
     10099363	         -1	          0	   41900	    19	        98	                55	                   0	
     10099463	         -1	          0	   42000	    20	        98	                55	                   0	
     10099563	         -1	          0	   42100	    20	        98	                55	                   0	
     10099663	         -1	          0	   42200	    20	        98	                55	                   0	
     10099763	         -1	          0	   42300	    20	        98	                55	                   0	
     10099863	         -1	          0	   42400	    19	        98	                55	                   0	
     10099963	         -1	          0	   42500	    19	        98	                55	                   0	
     10100063	         -1	          0	   42600	    20	        98	                55	                   0	
     10100163	         -1	          0	   42700	    19	        98	                55	                   0	
     10100263	         -1	          0	   42800	    19	        98	                55	                   0	
     10100363	         -1	          0	   42900	    20	        98	                55	                   0	
     10100463	         -1	          0	   43000	    20	        99	                55	                   0	
     10100563	         -1	          0	   43100	    20	        98	                55	                   0	
     10100663	         -1	          0	   43200	    19	        98	                55	                   0	
     10100763	         -1	          0	   43300	    20	        98	                55	                   0	
     10100863	         -1	          0	   43400	    19	        98	                55	                   0	
     10100963	         -1	          0	   43500	    19	        98	                55	                   0	
     10101063	         -1	          0	   43600	    19	        98	                54	                   0	
     10101163	         -1	          0	   43700	    20	        98	                55	                   0	
     10101263	         -1	          0	   43800	    19	        98	                54	                   0	
     10101363	         -1	          0	   43900	    19	        98	                55	                   0	
     10101463	         -1	          0	   44000	    20	        98	                55	                   0	
     10101563	         -1	          0	   44100	    20	        98	                55	                   0	
     10101663	         -1	          0	   44200	    19	        98	                55	                   0	
     10101763	         -1	          0	   44300	    19	        98	                55	                   0	
     10101863	         -1	          0	   44400	    20	        98	                55	                   0	
     10101963	         -1	          0	   44500	    19	        98	                55	                   0	
     10102063	         -1	          0	   44600	    20	        98	                54	                   0	
     10102163	         -1	          0	   44700	    20	        98	                55	                   0	
     10102263	         -1	          0	   44800	    19	        98	                55	                   0	
     10102363	         -1	          0	   44900	    20	        98	                55	                   0	
     10102463	         -1	          0	   45000	    19	        98	                55	                   0	
     10102563	         -1	          0	   45100	    19	        98	                55	                   0	
     10102663	         -1	          0	   45200	    19	        98	                55	                   0	
     10102762	         -1	          0	   45300	    20	        99	                55	                   0	
     10102862	         -1	          0	   45400	    20	        99	                55	                   0	
     10102962	         -1	          0	   45500	    20	        98	                55	                   0	
     10103063	         -1	          0	   45600	    20	        98	                55	                   0	
     10103162	         -1	          0	   45700	    19	        98	                55	                   0	
     10103262	         -1	          0	   45800	    19	        98	                55	                   0	
     10103362	         -1	          0	   45900	    19	        99	                55	                   0	
     10103462	         -1	          0	   46000	    19	        98	                55	                   0	
     10103562	         -1	          0	   46100	    19	        98	                55	                   0	
     10103662	         -1	          0	   46200	    20	        98	                55	                   0	
     10103762	         -1	          0	   46300	    19	        98	                55	                   0	
     10103862	         -1	          0	   46400	    19	        98	                55	                   0	
     10103962	         -1	          0	   46500	    19	        98	                55	                   0	
     10104062	         -1	          0	   46600	    19	        98	                55	                   0	
     10104162	         -1	          0	   46700	    19	        98	                55	                   0	
     10104262	         -1	          0	   46800	    20	        98	                55	                   0	
     10104362	         -1	          0	   46900	    20	        98	                55	                   0	
     10104462	         -1	          0	   47000	    19	        98	                55	                   0	
     10104562	         -1	          0	   47100	    19	        98	                55	                   0	
     10104662	         -1	          0	   47200	    20	        98	                55	                   0	
